trial,efficiency,steps,coverage_pct,agents,repulsion_g,momentum,scan_radius
428,2.642222,36,95.12,300,1.5,0.99,4
429,2.643333,36,95.16,300,1.5,0.99,4
430,2.968750,32,95.00,300,1.5,0.99,4
431,2.648889,36,95.36,300,1.5,0.99,4
432,2.647778,36,95.32,300,1.5,0.99,4
433,2.647778,36,95.32,300,1.5,0.99,4
434,2.568649,37,95.04,300,1.5,0.99,4
435,2.642222,36,95.12,300,1.5,0.99,4
436,2.720000,35,95.20,300,1.5,0.99,4
437,2.795294,34,95.04,300,1.5,0.99,4
438,2.717714,35,95.12,300,1.5,0.99,4
439,2.569730,37,95.08,300,1.5,0.99,4
440,2.638889,36,95.00,300,1.5,0.99,4
441,2.728000,35,95.48,300,1.5,0.99,4
442,2.570811,37,95.12,300,1.5,0.99,4
443,2.726857,35,95.44,300,1.5,0.99,4
444,2.651111,36,95.44,300,1.5,0.99,4
445,2.650000,36,95.40,300,1.5,0.99,4
446,2.809412,34,95.52,300,1.5,0.99,4
447,2.722286,35,95.28,300,1.5,0.99,4
448,2.882424,33,95.12,300,1.5,0.99,4
449,2.798824,34,95.16,300,1.5,0.99,4
450,2.647778,36,95.32,300,1.5,0.99,4
451,2.724571,35,95.36,300,1.5,0.99,4
452,2.804706,34,95.36,300,1.5,0.99,4
453,2.641111,36,95.08,300,1.5,0.99,4
454,2.653333,36,95.52,300,1.5,0.99,4
455,2.716571,35,95.08,300,1.5,0.99,4
456,2.720000,35,95.20,300,1.5,0.99,4
457,2.801176,34,95.24,300,1.5,0.99,4
458,2.651111,36,95.44,300,1.5,0.99,4
459,2.569730,37,95.08,300,1.5,0.99,4
460,2.723429,35,95.32,300,1.5,0.99,4
461,2.801176,34,95.24,300,1.5,0.99,4
462,2.643333,36,95.16,300,1.5,0.99,4
463,2.641111,36,95.08,300,1.5,0.99,4
464,2.720000,35,95.20,300,1.5,0.99,4
465,2.645556,36,95.24,300,1.5,0.99,4
466,2.720000,35,95.20,300,1.5,0.99,4
467,2.715429,35,95.04,300,1.5,0.99,4
468,2.714286,35,95.00,300,1.5,0.99,4
469,2.642222,36,95.12,300,1.5,0.99,4
470,2.571892,37,95.16,300,1.5,0.99,4
471,2.651111,36,95.44,300,1.5,0.99,4
472,2.642222,36,95.12,300,1.5,0.99,4
473,2.651111,36,95.44,300,1.5,0.99,4
474,2.797647,34,95.12,300,1.5,0.99,4
475,2.643333,36,95.16,300,1.5,0.99,4
476,2.794118,34,95.00,300,1.5,0.99,4
477,2.723429,35,95.32,300,1.5,0.99,4
478,2.642222,36,95.12,300,1.5,0.99,4
479,2.714286,35,95.00,300,1.5,0.99,4
480,2.882424,33,95.12,300,1.5,0.99,4
481,2.652222,36,95.48,300,1.5,0.99,4
482,2.638889,36,95.00,300,1.5,0.99,4
483,2.646667,36,95.28,300,1.5,0.99,4
484,2.638889,36,95.00,300,1.5,0.99,4
485,2.802353,34,95.28,300,1.5,0.99,4
486,2.643333,36,95.16,300,1.5,0.99,4
487,2.801176,34,95.24,300,1.5,0.99,4
488,2.795294,34,95.04,300,1.5,0.99,4
489,2.570811,37,95.12,300,1.5,0.99,4
490,2.803529,34,95.32,300,1.5,0.99,4
491,2.567568,37,95.00,300,1.5,0.99,4
492,2.895758,33,95.56,300,1.5,0.99,4
493,2.643333,36,95.16,300,1.5,0.99,4
494,2.797647,34,95.12,300,1.5,0.99,4
495,2.720000,35,95.20,300,1.5,0.99,4
496,2.721143,35,95.24,300,1.5,0.99,4
497,2.646667,36,95.28,300,1.5,0.99,4
498,2.578378,37,95.40,300,1.5,0.99,4
499,2.717714,35,95.12,300,1.5,0.99,4
500,2.714286,35,95.00,300,1.5,0.99,4
501,2.794118,34,95.00,300,1.5,0.99,4
502,2.805882,34,95.40,300,1.5,0.99,4
503,2.722286,35,95.28,300,1.5,0.99,4
504,2.652222,36,95.48,300,1.5,0.99,4
505,2.726857,35,95.44,300,1.5,0.99,4
506,2.718857,35,95.16,300,1.5,0.99,4
507,2.883636,33,95.16,300,1.5,0.99,4
508,2.583784,37,95.60,300,1.5,0.99,4
509,2.655556,36,95.60,300,1.5,0.99,4
510,2.640000,36,95.04,300,1.5,0.99,4
511,2.718857,35,95.16,300,1.5,0.99,4
512,2.646667,36,95.28,300,1.5,0.99,4
513,2.714286,35,95.00,300,1.5,0.99,4
514,2.794118,34,95.00,300,1.5,0.99,4
515,2.715429,35,95.04,300,1.5,0.99,4
516,2.802353,34,95.28,300,1.5,0.99,4
517,2.730286,35,95.56,300,1.5,0.99,4
518,2.501053,38,95.04,300,1.5,0.99,4
519,2.644444,36,95.20,300,1.5,0.99,4
520,2.720000,35,95.20,300,1.5,0.99,4
521,2.640000,36,95.04,300,1.5,0.99,4
522,2.644444,36,95.20,300,1.5,0.99,4
523,2.802353,34,95.28,300,1.5,0.99,4
524,2.720000,35,95.20,300,1.5,0.99,4
525,2.651111,36,95.44,300,1.5,0.99,4
526,2.805882,34,95.40,300,1.5,0.99,4
527,2.721143,35,95.24,300,1.5,0.99,4
528,2.582703,37,95.56,300,1.5,0.99,4
529,2.646667,36,95.28,300,1.5,0.99,4
530,2.721143,35,95.24,300,1.5,0.99,4
531,2.654444,36,95.56,300,1.5,0.99,4
532,2.437949,39,95.08,300,1.5,0.99,4
533,2.725714,35,95.40,300,1.5,0.99,4
534,2.722286,35,95.28,300,1.5,0.99,4
535,2.724571,35,95.36,300,1.5,0.99,4
536,2.718857,35,95.16,300,1.5,0.99,4
537,2.722286,35,95.28,300,1.5,0.99,4
538,2.717714,35,95.12,300,1.5,0.99,4
539,2.880000,33,95.04,300,1.5,0.99,4
540,2.795294,34,95.04,300,1.5,0.99,4
541,2.892121,33,95.44,300,1.5,0.99,4
542,2.796471,34,95.08,300,1.5,0.99,4
543,2.583784,37,95.60,300,1.5,0.99,4
544,2.568649,37,95.04,300,1.5,0.99,4
545,2.878788,33,95.00,300,1.5,0.99,4
546,2.650000,36,95.40,300,1.5,0.99,4
547,2.641111,36,95.08,300,1.5,0.99,4
548,2.642222,36,95.12,300,1.5,0.99,4
549,2.651111,36,95.44,300,1.5,0.99,4
550,2.723429,35,95.32,300,1.5,0.99,4
