n,g,m,r,efficiency
150,2,0.9800000190734864,8,0.349911
150,6,0.9800000190734864,8,0.343333
150,4,0.9800000190734864,8,0.347778
150,3,0.9800000190734864,8,0.358711
150,2,0.9800000190734864,8,0.359244
150,5,0.9800000190734864,8,0.345022
150,6,0.9800000190734864,8,0.344267
150,6,0.9800000190734864,8,0.344578
150,2,0.9800000190734864,8,0.347422
150,3,0.9800000190734864,8,0.361778
150,4,0.9800000190734864,8,0.363333
150,2,0.9800000190734864,8,0.352933
150,4,0.9800000190734864,8,0.359244
150,5,0.9800000190734864,8,0.348889
150,5,0.9800000190734864,8,0.348978
150,5,0.9800000190734864,8,0.352933
150,2,0.9800000190734864,8,0.346533
150,4,0.9800000190734864,8,0.3588
150,4,0.9800000190734864,8,0.353778
150,5,0.9800000190734864,8,0.343689
150,3,0.9800000190734864,8,0.358044
150,3,0.9800000190734864,8,0.362
150,6,0.9800000190734864,8,0.344978
150,2,0.9800000190734864,8,0.357333
150,4,0.9800000190734864,8,0.361778
150,4,0.9800000190734864,8,0.357911
150,5,0.9800000190734864,8,0.347556
150,3,0.9800000190734864,8,0.3624
150,5,0.9800000190734864,8,0.347156
150,2,0.9800000190734864,8,0.346
150,4,0.9800000190734864,8,0.361556
150,3,0.9800000190734864,8,0.359778
150,3,0.9800000190734864,8,0.367956
150,3,0.9800000190734864,8,0.362311
150,4,0.9800000190734864,8,0.3576
150,5,0.9800000190734864,8,0.353244
150,3,0.9800000190734864,8,0.359733
150,6,0.9800000190734864,8,0.3444
150,6,0.9800000190734864,8,0.341956
150,5,0.9800000190734864,8,0.352489
150,4,0.9800000190734864,8,0.356267
150,3,0.9800000190734864,8,0.367289
150,3,0.9800000190734864,8,0.365467
150,2,0.9800000190734864,8,0.347689
150,6,0.9800000190734864,8,0.339956
150,5,0.9800000190734864,8,0.345511
150,5,0.9800000190734864,8,0.354133
150,2,0.9800000190734864,8,0.346578
150,5,0.9800000190734864,8,0.346711
150,6,0.9800000190734864,8,0.338578
150,4,0.9800000190734864,8,0.360622
150,6,0.9800000190734864,8,0.341911
150,4,0.9800000190734864,8,0.359333
150,3,0.9800000190734864,8,0.356578
150,6,0.9800000190734864,8,0.338089
150,6,0.9800000190734864,8,0.337822
150,4,0.9800000190734864,8,0.348178
150,2,0.9800000190734864,8,0.350622
150,5,0.9800000190734864,8,0.351022
150,4,0.9800000190734864,8,0.357333
150,6,0.9800000190734864,8,0.341289
150,4,0.9800000190734864,8,0.358667
150,5,0.9800000190734864,8,0.350667
150,2,0.9800000190734864,8,0.338978
150,5,0.9800000190734864,8,0.3488
150,6,0.9800000190734864,8,0.341111
150,3,0.9800000190734864,8,0.362089
150,3,0.9800000190734864,8,0.364844
150,3,0.9800000190734864,8,0.363822
150,2,0.9800000190734864,8,0.345422
150,3,0.9800000190734864,8,0.357244
150,6,0.9800000190734864,8,0.343733
150,4,0.9800000190734864,8,0.357911
150,6,0.9800000190734864,8,0.334
150,4,0.9800000190734864,8,0.3544
150,5,0.9800000190734864,8,0.346222
150,6,0.9800000190734864,8,0.337511
150,2,0.9800000190734864,8,0.353822
150,3,0.9800000190734864,8,0.360222
150,2,0.9800000190734864,8,0.346
150,6,0.9800000190734864,8,0.339689
150,4,0.9800000190734864,8,0.365511
150,6,0.9800000190734864,8,0.343422
150,3,0.9800000190734864,8,0.369644
150,4,0.9800000190734864,8,0.352844
150,5,0.9800000190734864,8,0.351289
150,5,0.9800000190734864,8,0.358756
150,4,0.9800000190734864,8,0.351156
150,2,0.9800000190734864,8,0.348667
150,2,0.9800000190734864,8,0.3448
150,4,0.9800000190734864,8,0.361867
150,6,0.9800000190734864,8,0.34
150,5,0.9800000190734864,8,0.344578
150,6,0.9800000190734864,8,0.338844
150,3,0.9800000190734864,8,0.353911
150,5,0.9800000190734864,8,0.357689
150,3,0.9800000190734864,8,0.358711
150,4,0.9800000190734864,8,0.3588
150,2,0.9800000190734864,8,0.3464
150,5,0.9800000190734864,8,0.351867
150,5,0.9800000190734864,8,0.3532
150,5,0.9800000190734864,8,0.350622
150,4,0.9800000190734864,8,0.359422
150,5,0.9800000190734864,8,0.342489
150,3,0.9800000190734864,8,0.360133
150,2,0.9800000190734864,8,0.3512
150,6,0.9800000190734864,8,0.3412
150,6,0.9800000190734864,8,0.347467
150,5,0.9800000190734864,8,0.359378
150,3,0.9800000190734864,8,0.364
150,3,0.9800000190734864,8,0.359733
150,4,0.9800000190734864,8,0.355733
150,2,0.9800000190734864,8,0.350267
150,4,0.9800000190734864,8,0.350667
150,6,0.9800000190734864,8,0.343867
150,6,0.9800000190734864,8,0.340489
150,3,0.9800000190734864,8,0.350222
150,6,0.9800000190734864,8,0.339644
150,6,0.9800000190734864,8,0.337244
150,4,0.9800000190734864,8,0.360356
150,4,0.9800000190734864,8,0.360311
150,3,0.9800000190734864,8,0.356756
150,2,0.9800000190734864,8,0.347422
150,5,0.9800000190734864,8,0.352889
150,2,0.9800000190734864,8,0.3392
150,3,0.9800000190734864,8,0.358133
150,3,0.9800000190734864,8,0.365867
150,2,0.9800000190734864,8,0.3536
150,2,0.9800000190734864,8,0.342044
150,3,0.9800000190734864,8,0.355511
150,2,0.9800000190734864,8,0.354222
150,2,0.9800000190734864,8,0.351511
150,3,0.9800000190734864,8,0.363956
150,5,0.9800000190734864,8,0.355467
150,2,0.9800000190734864,8,0.345733
150,3,0.9800000190734864,8,0.359778
150,2,0.9800000190734864,8,0.343067
150,4,0.9800000190734864,8,0.365733
150,6,0.9800000190734864,8,0.345111
150,4,0.9800000190734864,8,0.357467
150,4,0.9800000190734864,8,0.360089
150,4,0.9800000190734864,8,0.367778
150,6,0.9800000190734864,8,0.337333
150,5,0.9800000190734864,8,0.350756
150,5,0.9800000190734864,8,0.360889
150,4,0.9800000190734864,8,0.361911
150,6,0.9800000190734864,8,0.345156
150,2,0.9800000190734864,8,0.348711
150,3,0.9800000190734864,8,0.357911
150,2,0.9800000190734864,8,0.345911
150,2,0.9800000190734864,8,0.350089
150,3,0.9800000190734864,8,0.351156
150,5,0.9800000190734864,8,0.350178
150,2,0.9800000190734864,8,0.357511
150,3,0.9800000190734864,8,0.358978
150,4,0.9800000190734864,8,0.354444
150,3,0.9800000190734864,8,0.356311
150,4,0.9800000190734864,8,0.362222
150,6,0.9800000190734864,8,0.343156
150,3,0.9800000190734864,8,0.366
150,6,0.9800000190734864,8,0.334
150,4,0.9800000190734864,8,0.356044
150,4,0.9800000190734864,8,0.359378
150,6,0.9800000190734864,8,0.340444
150,6,0.9800000190734864,8,0.346089
150,3,0.9800000190734864,8,0.359244
150,6,0.9800000190734864,8,0.341333
150,4,0.9800000190734864,8,0.363378
150,5,0.9800000190734864,8,0.353644
150,6,0.9800000190734864,8,0.347156
150,6,0.9800000190734864,8,0.344444
150,5,0.9800000190734864,8,0.355422
150,6,0.9800000190734864,8,0.336756
150,6,0.9800000190734864,8,0.343111
150,6,0.9800000190734864,8,0.345244
150,3,0.9800000190734864,8,0.364756
150,4,0.9800000190734864,8,0.356222
150,5,0.9800000190734864,8,0.355956
150,4,0.9800000190734864,8,0.356933
150,6,0.9800000190734864,8,0.347689
150,3,0.9800000190734864,8,0.362178
150,2,0.9800000190734864,8,0.356844
150,2,0.9800000190734864,8,0.350222
150,4,0.9800000190734864,8,0.355333
150,2,0.9800000190734864,8,0.346533
150,4,0.9800000190734864,8,0.353689
150,6,0.9800000190734864,8,0.339289
150,3,0.9800000190734864,8,0.355867
150,4,0.9800000190734864,8,0.366533
150,5,0.9800000190734864,8,0.351289
150,3,0.9800000190734864,8,0.362
150,6,0.9800000190734864,8,0.347644
150,2,0.9800000190734864,8,0.343689
150,4,0.9800000190734864,8,0.361822
150,4,0.9800000190734864,8,0.357556
150,3,0.9800000190734864,8,0.354044
150,2,0.9800000190734864,8,0.350089
150,4,0.9800000190734864,8,0.364178
150,4,0.9800000190734864,8,0.359422
150,6,0.9800000190734864,8,0.342267
150,3,0.9800000190734864,8,0.359956
150,6,0.9800000190734864,8,0.343467
150,3,0.9800000190734864,8,0.364667
150,5,0.9800000190734864,8,0.351556
150,5,0.9800000190734864,8,0.347511
150,2,0.9800000190734864,8,0.350578
150,6,0.9800000190734864,8,0.340222
150,6,0.9800000190734864,8,0.343067
150,6,0.9800000190734864,8,0.336933
150,2,0.9800000190734864,8,0.337289
150,4,0.9800000190734864,8,0.357333
150,2,0.9800000190734864,8,0.353956
150,5,0.9800000190734864,8,0.353911
150,5,0.9800000190734864,8,0.357956
150,6,0.9800000190734864,8,0.3464
150,4,0.9800000190734864,8,0.365689
150,4,0.9800000190734864,8,0.360311
150,6,0.9800000190734864,8,0.342267
150,3,0.9800000190734864,8,0.360178
150,2,0.9800000190734864,8,0.347556
150,5,0.9800000190734864,8,0.350578
150,3,0.9800000190734864,8,0.369244
150,5,0.9800000190734864,8,0.35
150,5,0.9800000190734864,8,0.353689
150,3,0.9800000190734864,8,0.358089
150,2,0.9800000190734864,8,0.344
150,4,0.9800000190734864,8,0.362178
150,2,0.9800000190734864,8,0.354756
150,6,0.9800000190734864,8,0.335022
150,4,0.9800000190734864,8,0.3552
150,4,0.9800000190734864,8,0.354933
150,3,0.9800000190734864,8,0.367156
150,2,0.9800000190734864,8,0.350578
150,5,0.9800000190734864,8,0.351733
150,5,0.9800000190734864,8,0.352844
150,3,0.9800000190734864,8,0.3612
150,4,0.9800000190734864,8,0.356533
150,2,0.9800000190734864,8,0.347867
150,2,0.9800000190734864,8,0.357467
150,3,0.9800000190734864,8,0.363778
150,2,0.9800000190734864,8,0.346489
150,3,0.9800000190734864,8,0.359022
150,6,0.9800000190734864,8,0.340356
150,5,0.9800000190734864,8,0.346978
150,4,0.9800000190734864,8,0.360044
150,4,0.9800000190734864,8,0.357867
150,5,0.9800000190734864,8,0.350311
150,3,0.9800000190734864,8,0.368711
150,2,0.9800000190734864,8,0.337289
150,5,0.9800000190734864,8,0.353422
150,2,0.9800000190734864,8,0.356
150,3,0.9800000190734864,8,0.363022
150,4,0.9800000190734864,8,0.360222
150,6,0.9800000190734864,8,0.3424
150,6,0.9800000190734864,8,0.337644
150,5,0.9800000190734864,8,0.3524
150,5,0.9800000190734864,8,0.353111
150,6,0.9800000190734864,8,0.339511
150,6,0.9800000190734864,8,0.338844
150,3,0.9800000190734864,8,0.3628
150,4,0.9800000190734864,8,0.358222
150,6,0.9800000190734864,8,0.339378
150,2,0.9800000190734864,8,0.344667
150,2,0.9800000190734864,8,0.346356
150,5,0.9800000190734864,8,0.341644
150,5,0.9800000190734864,8,0.359067
150,3,0.9800000190734864,8,0.357822
150,5,0.9800000190734864,8,0.349333
150,4,0.9800000190734864,8,0.362622
150,5,0.9800000190734864,8,0.3556
150,6,0.9800000190734864,8,0.347067
150,5,0.9800000190734864,8,0.3436
150,6,0.9800000190734864,8,0.339244
150,2,0.9800000190734864,8,0.346533
150,6,0.9800000190734864,8,0.3396
150,4,0.9800000190734864,8,0.3584
150,3,0.9800000190734864,8,0.3656
150,6,0.9800000190734864,8,0.339289
150,4,0.9800000190734864,8,0.3632
150,6,0.9800000190734864,8,0.344711
150,3,0.9800000190734864,8,0.357911
150,6,0.9800000190734864,8,0.340267
150,5,0.9800000190734864,8,0.351511
150,5,0.9800000190734864,8,0.349778
150,6,0.9800000190734864,8,0.342
150,2,0.9800000190734864,8,0.346844
150,3,0.9800000190734864,8,0.365556
150,6,0.9800000190734864,8,0.340444
150,6,0.9800000190734864,8,0.340444
150,2,0.9800000190734864,8,0.348089
150,5,0.9800000190734864,8,0.350267
150,3,0.9800000190734864,8,0.364756
150,3,0.9800000190734864,8,0.355022
150,2,0.9800000190734864,8,0.3376
150,4,0.9800000190734864,8,0.356044
150,6,0.9800000190734864,8,0.343067
150,5,0.9800000190734864,8,0.347644
150,6,0.9800000190734864,8,0.342844
150,6,0.9800000190734864,8,0.3432
150,2,0.9800000190734864,8,0.338178
150,2,0.9800000190734864,8,0.345911
150,6,0.9800000190734864,8,0.333111
150,6,0.9800000190734864,8,0.336356
150,5,0.9800000190734864,8,0.352978
150,3,0.9800000190734864,8,0.357511
150,4,0.9800000190734864,8,0.3528
150,2,0.9800000190734864,8,0.346
150,4,0.9800000190734864,8,0.360267
150,2,0.9800000190734864,8,0.3456
150,3,0.9800000190734864,8,0.353689
150,2,0.9800000190734864,8,0.355156
150,5,0.9800000190734864,8,0.349956
150,4,0.9800000190734864,8,0.3608
150,6,0.9800000190734864,8,0.340311
150,5,0.9800000190734864,8,0.350222
150,5,0.9800000190734864,8,0.343111
150,2,0.9800000190734864,8,0.349333
150,3,0.9800000190734864,8,0.371867
150,5,0.9800000190734864,8,0.349511
150,3,0.9800000190734864,8,0.365022
150,3,0.9800000190734864,8,0.363067
150,5,0.9800000190734864,8,0.345067
150,3,0.9800000190734864,8,0.371644
150,2,0.9800000190734864,8,0.354933
150,6,0.9800000190734864,8,0.343644
150,4,0.9800000190734864,8,0.351422
150,5,0.9800000190734864,8,0.346267
150,5,0.9800000190734864,8,0.3504
150,2,0.9800000190734864,8,0.355778
150,6,0.9800000190734864,8,0.3388
150,4,0.9800000190734864,8,0.360889
150,3,0.9800000190734864,8,0.370311
150,3,0.9800000190734864,8,0.3648
150,4,0.9800000190734864,8,0.364222
150,5,0.9800000190734864,8,0.350756
150,6,0.9800000190734864,8,0.342311
150,6,0.9800000190734864,8,0.339333
150,2,0.9800000190734864,8,0.348089
150,5,0.9800000190734864,8,0.350978
150,5,0.9800000190734864,8,0.355022
150,4,0.9800000190734864,8,0.355689
150,6,0.9800000190734864,8,0.337467
150,6,0.9800000190734864,8,0.343244
150,5,0.9800000190734864,8,0.344133
150,5,0.9800000190734864,8,0.353778
150,6,0.9800000190734864,8,0.347556
150,3,0.9800000190734864,8,0.358889
150,4,0.9800000190734864,8,0.358356
150,6,0.9800000190734864,8,0.341244
150,3,0.9800000190734864,8,0.359644
150,2,0.9800000190734864,8,0.350356
150,5,0.9800000190734864,8,0.348844
150,3,0.9800000190734864,8,0.363156
150,6,0.9800000190734864,8,0.336844
150,5,0.9800000190734864,8,0.355511
150,2,0.9800000190734864,8,0.358533
150,6,0.9800000190734864,8,0.344133
150,5,0.9800000190734864,8,0.351244
150,4,0.9800000190734864,8,0.3624
150,3,0.9800000190734864,8,0.361067
150,6,0.9800000190734864,8,0.347378
150,2,0.9800000190734864,8,0.350178
150,5,0.9800000190734864,8,0.348978
150,4,0.9800000190734864,8,0.3596
150,5,0.9800000190734864,8,0.3516
150,6,0.9800000190734864,8,0.341378
150,3,0.9800000190734864,8,0.363333
150,6,0.9800000190734864,8,0.341689
150,6,0.9800000190734864,8,0.343556
150,3,0.9800000190734864,8,0.355733
150,2,0.9800000190734864,8,0.343556
150,2,0.9800000190734864,8,0.360133
150,5,0.9800000190734864,8,0.354667
150,6,0.9800000190734864,8,0.337378
150,4,0.9800000190734864,8,0.355467
150,2,0.9800000190734864,8,0.341067
150,3,0.9800000190734864,8,0.364444
150,4,0.9800000190734864,8,0.357556
150,5,0.9800000190734864,8,0.355556
150,6,0.9800000190734864,8,0.341067
150,2,0.9800000190734864,8,0.351778
150,6,0.9800000190734864,8,0.339511
150,4,0.9800000190734864,8,0.354578
150,6,0.9800000190734864,8,0.337067
150,3,0.9800000190734864,8,0.364711
150,5,0.9800000190734864,8,0.349778
150,2,0.9800000190734864,8,0.358622
150,2,0.9800000190734864,8,0.358178
150,6,0.9800000190734864,8,0.342933
150,6,0.9800000190734864,8,0.340933
150,3,0.9800000190734864,8,0.357956
150,2,0.9800000190734864,8,0.346933
150,4,0.9800000190734864,8,0.354978
150,5,0.9800000190734864,8,0.352978
150,3,0.9800000190734864,8,0.351289
150,4,0.9800000190734864,8,0.355689
150,5,0.9800000190734864,8,0.354622
150,3,0.9800000190734864,8,0.362667
150,3,0.9800000190734864,8,0.356356
150,6,0.9800000190734864,8,0.341022
150,6,0.9800000190734864,8,0.342978
150,5,0.9800000190734864,8,0.349511
150,2,0.9800000190734864,8,0.356889
150,5,0.9800000190734864,8,0.354356
150,5,0.9800000190734864,8,0.353067
150,4,0.9800000190734864,8,0.3508
150,5,0.9800000190734864,8,0.350356
150,3,0.9800000190734864,8,0.354711
150,3,0.9800000190734864,8,0.358933
150,6,0.9800000190734864,8,0.339867
150,5,0.9800000190734864,8,0.356978
150,5,0.9800000190734864,8,0.349556
150,4,0.9800000190734864,8,0.364267
150,6,0.9800000190734864,8,0.345644
150,6,0.9800000190734864,8,0.338533
150,6,0.9800000190734864,8,0.343156
150,2,0.9800000190734864,8,0.346222
150,3,0.9800000190734864,8,0.361733
150,6,0.9800000190734864,8,0.349822
150,5,0.9800000190734864,8,0.3484
150,3,0.9800000190734864,8,0.3576
150,5,0.9800000190734864,8,0.349511
150,5,0.9800000190734864,8,0.350089
150,3,0.9800000190734864,8,0.364756
150,6,0.9800000190734864,8,0.334178
150,5,0.9800000190734864,8,0.348844
150,2,0.9800000190734864,8,0.354311
150,5,0.9800000190734864,8,0.346933
150,5,0.9800000190734864,8,0.350267
150,2,0.9800000190734864,8,0.353244
150,3,0.9800000190734864,8,0.3684
150,5,0.9800000190734864,8,0.358178
150,6,0.9800000190734864,8,0.3464
150,6,0.9800000190734864,8,0.341244
150,3,0.9800000190734864,8,0.362044
150,6,0.9800000190734864,8,0.337689
150,3,0.9800000190734864,8,0.360178
150,5,0.9800000190734864,8,0.353289
150,4,0.9800000190734864,8,0.3596
150,5,0.9800000190734864,8,0.351067
150,3,0.9800000190734864,8,0.371289
150,6,0.9800000190734864,8,0.341022
150,4,0.9800000190734864,8,0.358
150,3,0.9800000190734864,8,0.365022
150,2,0.9800000190734864,8,0.349956
150,6,0.9800000190734864,8,0.338756
150,6,0.9800000190734864,8,0.343111
150,3,0.9800000190734864,8,0.370356
150,4,0.9800000190734864,8,0.361378
150,4,0.9800000190734864,8,0.362
150,3,0.9800000190734864,8,0.363467
150,4,0.9800000190734864,8,0.353867
150,6,0.9800000190734864,8,0.342178
150,2,0.9800000190734864,8,0.349467
150,6,0.9800000190734864,8,0.338044
150,6,0.9800000190734864,8,0.344178
150,6,0.9800000190734864,8,0.345911
150,4,0.9800000190734864,8,0.3572
150,5,0.9800000190734864,8,0.353778
150,2,0.9800000190734864,8,0.340756
150,4,0.9800000190734864,8,0.364044
150,5,0.9800000190734864,8,0.3488
150,6,0.9800000190734864,8,0.337867
150,2,0.9800000190734864,8,0.354844
150,6,0.9800000190734864,8,0.342444
150,4,0.9800000190734864,8,0.355733
150,3,0.9800000190734864,8,0.354044
150,5,0.9800000190734864,8,0.346133
150,4,0.9800000190734864,8,0.359333
150,5,0.9800000190734864,8,0.352444
150,4,0.9800000190734864,8,0.363511
150,2,0.9800000190734864,8,0.346533
150,2,0.9800000190734864,8,0.356667
150,2,0.9800000190734864,8,0.349333
150,3,0.9800000190734864,8,0.356356
150,2,0.9800000190734864,8,0.344622
150,6,0.9800000190734864,8,0.337067
150,6,0.9800000190734864,8,0.335556
150,2,0.9800000190734864,8,0.349111
150,2,0.9800000190734864,8,0.348133
150,3,0.9800000190734864,8,0.36
150,3,0.9800000190734864,8,0.367378
150,2,0.9800000190734864,8,0.350667
150,2,0.9800000190734864,8,0.343333
150,3,0.9800000190734864,8,0.356844
150,6,0.9800000190734864,8,0.341378
150,2,0.9800000190734864,8,0.345333
150,2,0.9800000190734864,8,0.348044
150,6,0.9800000190734864,8,0.336667
150,2,0.9800000190734864,8,0.350667
150,6,0.9800000190734864,8,0.341467
150,2,0.9800000190734864,8,0.344533
150,2,0.9800000190734864,8,0.351467
150,5,0.9800000190734864,8,0.354267
150,2,0.9800000190734864,8,0.354711
150,5,0.9800000190734864,8,0.350178
150,3,0.9800000190734864,8,0.367689
150,6,0.9800000190734864,8,0.343289
150,5,0.9800000190734864,8,0.351422
150,4,0.9800000190734864,8,0.3648
150,3,0.9800000190734864,8,0.361422
150,3,0.9800000190734864,8,0.3632
150,6,0.9800000190734864,8,0.339244
150,6,0.9800000190734864,8,0.341111
150,2,0.9800000190734864,8,0.345956
150,6,0.9800000190734864,8,0.342
150,6,0.9800000190734864,8,0.341867
150,5,0.9800000190734864,8,0.3512
150,2,0.9800000190734864,8,0.352533
150,4,0.9800000190734864,8,0.358089
150,6,0.9800000190734864,8,0.345467
150,5,0.9800000190734864,8,0.344622
150,3,0.9800000190734864,8,0.366356
150,5,0.9800000190734864,8,0.353689
150,4,0.9800000190734864,8,0.3512
150,2,0.9800000190734864,8,0.348267
150,6,0.9800000190734864,8,0.337689
150,4,0.9800000190734864,8,0.357378
150,5,0.9800000190734864,8,0.357467
150,6,0.9800000190734864,8,0.338622
150,2,0.9800000190734864,8,0.364356
150,6,0.9800000190734864,8,0.340533
150,4,0.9800000190734864,8,0.352089
150,6,0.9800000190734864,8,0.340311
150,6,0.9800000190734864,8,0.341111
150,5,0.9800000190734864,8,0.3544
150,6,0.9800000190734864,8,0.3388
150,5,0.9800000190734864,8,0.351422
150,3,0.9800000190734864,8,0.357867
150,2,0.9800000190734864,8,0.353911
150,3,0.9800000190734864,8,0.3724
150,5,0.9800000190734864,8,0.351644
150,5,0.9800000190734864,8,0.352978
150,5,0.9800000190734864,8,0.338711
150,3,0.9800000190734864,8,0.365022
150,4,0.9800000190734864,8,0.358311
150,2,0.9800000190734864,8,0.3588
150,5,0.9800000190734864,8,0.3548
150,2,0.9800000190734864,8,0.352267
150,5,0.9800000190734864,8,0.350044
150,3,0.9800000190734864,8,0.363067
150,2,0.9800000190734864,8,0.343867
150,5,0.9800000190734864,8,0.354711
150,3,0.9800000190734864,8,0.358622
150,6,0.9800000190734864,8,0.338889
150,3,0.9800000190734864,8,0.367111
150,6,0.9800000190734864,8,0.337244
150,2,0.9800000190734864,8,0.3508
150,3,0.9800000190734864,8,0.365733
150,2,0.9800000190734864,8,0.347244
150,2,0.9800000190734864,8,0.335911
150,4,0.9800000190734864,8,0.357022
150,6,0.9800000190734864,8,0.341911
150,6,0.9800000190734864,8,0.341733
150,5,0.9800000190734864,8,0.354578
150,5,0.9800000190734864,8,0.350889
150,4,0.9800000190734864,8,0.363733
150,4,0.9800000190734864,8,0.357333
150,6,0.9800000190734864,8,0.339689
150,6,0.9800000190734864,8,0.340978
150,3,0.9800000190734864,8,0.364
150,4,0.9800000190734864,8,0.362267
150,5,0.9800000190734864,8,0.345822
150,2,0.9800000190734864,8,0.354267
150,2,0.9800000190734864,8,0.353244
150,4,0.9800000190734864,8,0.362711
150,2,0.9800000190734864,8,0.343644
150,3,0.9800000190734864,8,0.355689
150,2,0.9800000190734864,8,0.3464
150,2,0.9800000190734864,8,0.356889
150,6,0.9800000190734864,8,0.343289
150,4,0.9800000190734864,8,0.356756
150,3,0.9800000190734864,8,0.362
150,4,0.9800000190734864,8,0.363422
150,3,0.9800000190734864,8,0.36
150,2,0.9800000190734864,8,0.350711
150,6,0.9800000190734864,8,0.343022
150,6,0.9800000190734864,8,0.347333
150,4,0.9800000190734864,8,0.362978
150,6,0.9800000190734864,8,0.335333
150,6,0.9800000190734864,8,0.339733
150,4,0.9800000190734864,8,0.356489
150,3,0.9800000190734864,8,0.364756
150,2,0.9800000190734864,8,0.346178
150,5,0.9800000190734864,8,0.355067
150,6,0.9800000190734864,8,0.338844
150,5,0.9800000190734864,8,0.348444
150,4,0.9800000190734864,8,0.364933
150,2,0.9800000190734864,8,0.357156
150,3,0.9800000190734864,8,0.3704
150,4,0.9800000190734864,8,0.355689
150,6,0.9800000190734864,8,0.347156
150,2,0.9800000190734864,8,0.353289
150,3,0.9800000190734864,8,0.3524
150,6,0.9800000190734864,8,0.3404
150,5,0.9800000190734864,8,0.351689
150,2,0.9800000190734864,8,0.358133
150,6,0.9800000190734864,8,0.342933
150,3,0.9800000190734864,8,0.367867
150,5,0.9800000190734864,8,0.346311
150,5,0.9800000190734864,8,0.356222
150,3,0.9800000190734864,8,0.364444
150,3,0.9800000190734864,8,0.359778
150,6,0.9800000190734864,8,0.336
150,6,0.9800000190734864,8,0.340578
150,5,0.9800000190734864,8,0.3552
150,2,0.9800000190734864,8,0.339778
150,6,0.9800000190734864,8,0.341111
150,2,0.9800000190734864,8,0.359822
150,2,0.9800000190734864,8,0.340222
150,4,0.9800000190734864,8,0.361289
150,3,0.9800000190734864,8,0.364089
150,3,0.9800000190734864,8,0.350311
150,3,0.9800000190734864,8,0.367733
150,4,0.9800000190734864,8,0.360756
150,4,0.9800000190734864,8,0.358933
150,2,0.9800000190734864,8,0.357111
150,2,0.9800000190734864,8,0.348756
150,2,0.9800000190734864,8,0.355733
150,4,0.9800000190734864,8,0.362044
150,6,0.9800000190734864,8,0.339911
150,3,0.9800000190734864,8,0.369067
150,5,0.9800000190734864,8,0.349378
150,4,0.9800000190734864,8,0.3572
150,5,0.9800000190734864,8,0.345956
150,6,0.9800000190734864,8,0.337289
150,5,0.9800000190734864,8,0.349733
150,4,0.9800000190734864,8,0.357689
150,2,0.9800000190734864,8,0.348178
150,6,0.9800000190734864,8,0.339067
150,6,0.9800000190734864,8,0.339378
150,6,0.9800000190734864,8,0.340222
150,6,0.9800000190734864,8,0.337556
150,2,0.9800000190734864,8,0.353956
150,4,0.9800000190734864,8,0.359378
150,2,0.9800000190734864,8,0.358178
150,3,0.9800000190734864,8,0.368089
150,2,0.9800000190734864,8,0.348933
150,2,0.9800000190734864,8,0.350533
150,6,0.9800000190734864,8,0.345733
150,3,0.9800000190734864,8,0.373556
150,3,0.9800000190734864,8,0.371733
150,3,0.9800000190734864,8,0.363244
150,6,0.9800000190734864,8,0.330711
150,2,0.9800000190734864,8,0.353867
150,5,0.9800000190734864,8,0.354622
150,4,0.9800000190734864,8,0.362311
150,4,0.9800000190734864,8,0.351644
150,6,0.9800000190734864,8,0.343422
150,3,0.9800000190734864,8,0.3648
150,2,0.9800000190734864,8,0.363556
150,2,0.9800000190734864,8,0.3488
150,4,0.9800000190734864,8,0.359422
150,4,0.9800000190734864,8,0.358044
150,4,0.9800000190734864,8,0.350889
150,4,0.9800000190734864,8,0.362889
150,6,0.9800000190734864,8,0.338711
150,6,0.9800000190734864,8,0.3404
150,2,0.9800000190734864,8,0.353467
150,5,0.9800000190734864,8,0.353733
150,5,0.9800000190734864,8,0.354889
150,2,0.9800000190734864,8,0.350222
150,2,0.9800000190734864,8,0.344489
150,4,0.9800000190734864,8,0.3608
150,4,0.9800000190734864,8,0.354356
150,6,0.9800000190734864,8,0.337511
150,6,0.9800000190734864,8,0.340533
150,5,0.9800000190734864,8,0.350489
150,5,0.9800000190734864,8,0.352
150,2,0.9800000190734864,8,0.355511
150,3,0.9800000190734864,8,0.364444
150,6,0.9800000190734864,8,0.3448
150,3,0.9800000190734864,8,0.36
150,2,0.9800000190734864,8,0.354711
150,2,0.9800000190734864,8,0.351244
150,4,0.9800000190734864,8,0.3552
150,5,0.9800000190734864,8,0.3524
150,2,0.9800000190734864,8,0.338756
150,6,0.9800000190734864,8,0.339156
150,2,0.9800000190734864,8,0.348667
150,4,0.9800000190734864,8,0.359644
150,6,0.9800000190734864,8,0.342933
150,2,0.9800000190734864,8,0.3464
150,6,0.9800000190734864,8,0.339067
150,2,0.9800000190734864,8,0.353022
150,6,0.9800000190734864,8,0.343911
150,4,0.9800000190734864,8,0.352756
150,2,0.9800000190734864,8,0.349556
150,4,0.9800000190734864,8,0.3496
150,3,0.9800000190734864,8,0.359822
150,2,0.9800000190734864,8,0.349289
150,2,0.9800000190734864,8,0.3592
150,2,0.9800000190734864,8,0.343467
150,2,0.9800000190734864,8,0.357422
150,2,0.9800000190734864,8,0.346444
150,6,0.9800000190734864,8,0.339556
150,2,0.9800000190734864,8,0.348889
150,4,0.9800000190734864,8,0.357822
150,5,0.9800000190734864,8,0.353778
150,6,0.9800000190734864,8,0.342178
