trial,efficiency,steps,coverage_pct,agents,repulsion_g
562,1.484375,64,95.00,300,2.75
563,1.616271,59,95.36,300,2.75
564,1.439394,66,95.00,300,2.75
565,1.342535,71,95.32,300,2.75
566,1.561967,61,95.28,300,2.75
567,1.583333,60,95.00,300,2.75
568,1.419104,67,95.08,300,2.75
569,1.511111,63,95.20,300,2.75
570,1.514286,63,95.40,300,2.75
571,1.532258,62,95.00,300,2.75
572,1.585333,60,95.12,300,2.75
573,1.802264,53,95.52,300,2.75
574,1.980833,48,95.08,300,2.75
575,1.533548,62,95.08,300,2.75
576,1.422090,67,95.28,300,2.75
577,1.980000,48,95.04,300,2.75
578,1.440606,66,95.08,300,2.75
579,1.535484,62,95.20,300,2.75
580,1.731636,55,95.24,300,2.75
581,1.610847,59,95.04,300,2.75
582,1.834615,52,95.40,300,2.75
583,1.511746,63,95.24,300,2.75
584,1.728000,55,95.04,300,2.75
585,1.444848,66,95.36,300,2.75
586,1.398824,68,95.12,300,2.75
587,1.902400,50,95.12,300,2.75
588,1.511746,63,95.24,300,2.75
589,1.398824,68,95.12,300,2.75
590,1.732364,55,95.28,300,2.75
591,1.360571,70,95.24,300,2.75
592,1.639310,58,95.08,300,2.75
593,1.563279,61,95.36,300,2.75
594,1.671579,57,95.28,300,2.75
595,1.940408,49,95.08,300,2.75
596,1.667368,57,95.04,300,2.75
597,1.464615,65,95.20,300,2.75
598,1.792453,53,95.00,300,2.75
599,1.590667,60,95.44,300,2.75
600,1.801509,53,95.48,300,2.75
601,1.397059,68,95.00,300,2.75
602,1.588667,60,95.32,300,2.75
603,1.485625,64,95.08,300,2.75
604,1.532903,62,95.04,300,2.75
605,1.441818,66,95.16,300,2.75
606,1.590667,60,95.44,300,2.75
607,1.532903,62,95.04,300,2.75
608,1.559344,61,95.12,300,2.75
609,1.673684,57,95.40,300,2.75
610,1.377391,69,95.04,300,2.75
611,1.559344,61,95.12,300,2.75
612,1.558033,61,95.04,300,2.75
613,1.379710,69,95.20,300,2.75
614,1.518095,63,95.64,300,2.75
615,1.486250,64,95.12,300,2.75
616,1.708571,56,95.68,300,2.75
617,1.376812,69,95.00,300,2.75
618,1.585333,60,95.12,300,2.75
619,1.513651,63,95.36,300,2.75
620,1.558689,61,95.08,300,2.75
621,1.361714,70,95.32,300,2.75
622,1.541935,62,95.60,300,2.75
623,1.560656,61,95.20,300,2.75
624,1.468308,65,95.44,300,2.75
625,1.796226,53,95.20,300,2.75
626,1.377971,69,95.08,300,2.75
627,1.614237,59,95.24,300,2.75
628,1.464000,65,95.16,300,2.75
629,1.760741,54,95.08,300,2.75
630,1.583333,60,95.00,300,2.75
631,1.511746,63,95.24,300,2.75
632,1.702143,56,95.32,300,2.75
633,1.517460,63,95.60,300,2.75
634,1.513016,63,95.32,300,2.75
635,1.509841,63,95.12,300,2.75
636,1.486250,64,95.12,300,2.75
637,1.900000,50,95.00,300,2.75
638,1.697143,56,95.04,300,2.75
639,1.614237,59,95.24,300,2.75
640,1.867451,51,95.24,300,2.75
641,1.613559,59,95.20,300,2.75
642,1.443636,66,95.28,300,2.75
643,1.462769,65,95.08,300,2.75
644,1.613559,59,95.20,300,2.75
645,1.538710,62,95.40,300,2.75
646,1.698571,56,95.12,300,2.75
647,1.610847,59,95.04,300,2.75
648,1.642069,58,95.24,300,2.75
649,1.284324,74,95.04,300,2.75
650,1.533548,62,95.08,300,2.75
651,1.558689,61,95.08,300,2.75
652,1.584000,60,95.04,300,2.75
653,1.795472,53,95.16,300,2.75
654,1.585333,60,95.12,300,2.75
655,1.795472,53,95.16,300,2.75
656,1.671579,57,95.28,300,2.75
657,1.377391,69,95.04,300,2.75
658,1.562623,61,95.32,300,2.75
659,1.558033,61,95.04,300,2.75
660,1.759259,54,95.00,300,2.75
661,1.669474,57,95.16,300,2.75
662,1.642759,58,95.28,300,2.75
663,1.560656,61,95.20,300,2.75
664,1.697857,56,95.08,300,2.75
665,1.666667,57,95.00,300,2.75
666,1.397059,68,95.00,300,2.75
667,1.591333,60,95.48,300,2.75
668,1.536774,62,95.28,300,2.75
669,1.357143,70,95.00,300,2.75
670,1.700000,56,95.20,300,2.75
671,1.558689,61,95.08,300,2.75
672,1.762963,54,95.20,300,2.75
673,1.516825,63,95.56,300,2.75
674,1.462769,65,95.08,300,2.75
675,1.538710,62,95.40,300,2.75
676,1.826923,52,95.00,300,2.75
677,1.668070,57,95.08,300,2.75
678,1.585333,60,95.12,300,2.75
679,1.763704,54,95.24,300,2.75
680,1.320556,72,95.08,300,2.75
681,1.760741,54,95.08,300,2.75
682,1.586000,60,95.16,300,2.75
683,1.666667,57,95.00,300,2.75
684,1.512381,63,95.28,300,2.75
685,1.485000,64,95.04,300,2.75
686,1.795472,53,95.16,300,2.75
687,1.509841,63,95.12,300,2.75
688,1.403529,68,95.44,300,2.75
689,1.700714,56,95.24,300,2.75
690,1.536774,62,95.28,300,2.75
691,1.440000,66,95.04,300,2.75
692,1.641379,58,95.20,300,2.75
693,1.615593,59,95.32,300,2.75
694,1.467077,65,95.36,300,2.75
695,1.584667,60,95.08,300,2.75
696,1.589333,60,95.36,300,2.75
697,1.538065,62,95.36,300,2.75
698,1.233766,77,95.00,300,2.75
699,1.423284,67,95.36,300,2.75
700,2.066087,46,95.04,300,2.75
701,1.484375,64,95.00,300,2.75
702,1.793208,53,95.04,300,2.75
703,1.489375,64,95.32,300,2.75
704,1.672982,57,95.36,300,2.75
705,1.464000,65,95.16,300,2.75
706,1.735273,55,95.44,300,2.75
707,1.637931,58,95.00,300,2.75
708,1.701429,56,95.28,300,2.75
709,1.563934,61,95.40,300,2.75
710,1.509841,63,95.12,300,2.75
711,1.637931,58,95.00,300,2.75
712,1.700000,56,95.20,300,2.75
713,1.705000,56,95.48,300,2.75
714,1.732364,55,95.28,300,2.75
715,1.798491,53,95.32,300,2.75
716,1.668070,57,95.08,300,2.75
717,1.532903,62,95.04,300,2.75
718,1.380290,69,95.24,300,2.75
719,1.763704,54,95.24,300,2.75
720,1.642759,58,95.28,300,2.75
721,1.442424,66,95.20,300,2.75
722,1.583333,60,95.00,300,2.75
723,1.798491,53,95.32,300,2.75
724,1.401176,68,95.28,300,2.75
725,1.586667,60,95.20,300,2.75
726,1.464615,65,95.20,300,2.75
727,1.612203,59,95.12,300,2.75
